date,date,value,5. volume
1970-01-01 00:00:00.000000376,1994-02-01,1865.07501472778,0
1970-01-01 00:00:00.000000377,1994-01-01,1807.07136699066,0
1970-01-01 00:00:00.000000378,1993-12-01,1723.6250736618,0
1970-01-01 00:00:00.000000379,1993-11-01,1632.56810484467,0
1970-01-01 00:00:00.000000380,1993-10-01,1646.99992897491,0
1970-01-01 00:00:00.000000381,1993-09-01,1858.24999750519,0
1970-01-01 00:00:00.000000382,1993-08-01,1951.07137548676,0
1970-01-01 00:00:00.000000383,1993-07-01,1927.33981992645,0
1970-01-01 00:00:00.000000384,1993-06-01,1857.87070840454,0
1970-01-01 00:00:00.000000385,1993-05-01,1799.35169844818,0
1970-01-01 00:00:00.000000386,1993-04-01,1953.62060192108,0
1970-01-01 00:00:00.000000387,1993-03-01,2152.38020099945,0
1970-01-01 00:00:00.000000388,1993-02-01,2212.18139313507,0
1970-01-01 00:00:00.000000389,1993-01-01,2264.21397077332,0
1970-01-01 00:00:00.000000390,1992-12-01,2211.95028749237,0
1970-01-01 00:00:00.000000391,1992-11-01,2161.78909368286,0
1970-01-01 00:00:00.000000392,1992-10-01,2262.45696237183,0
1970-01-01 00:00:00.000000393,1992-09-01,2419.61418178101,0
1970-01-01 00:00:00.000000394,1992-08-01,2513.46998458252,0
1970-01-01 00:00:00.000000395,1992-07-01,2527.28502240143,0
1970-01-01 00:00:00.000000396,1992-06-01,2296.44193858643,0
1970-01-01 00:00:00.000000397,1992-05-01,2219.31505581207,0
1970-01-01 00:00:00.000000398,1992-04-01,2214.16681599274,0
1970-01-01 00:00:00.000000399,1992-03-01,2231.78550956421,0
1970-01-01 00:00:00.000000400,1992-02-01,2208.89225860596,0
1970-01-01 00:00:00.000000401,1992-01-01,2150.57962901611,0
1970-01-01 00:00:00.000000402,1991-12-01,2205.91849749756,0
1970-01-01 00:00:00.000000403,1991-11-01,2375.66037788696,0
1970-01-01 00:00:00.000000404,1991-10-01,2360.64557547607,0
1970-01-01 00:00:00.000000405,1991-09-01,2318.58300291138,0
1970-01-01 00:00:00.000000406,1991-08-01,2236.18677692413,0
1970-01-01 00:00:00.000000407,1991-07-01,2231.25534581909,0
1970-01-01 00:00:00.000000408,1991-06-01,2218.06802725677,0
1970-01-01 00:00:00.000000409,1991-05-01,2340.4246727356,0
1970-01-01 00:00:00.000000410,1991-04-01,2471.37932275848,0
1970-01-01 00:00:00.000000411,1991-03-01,2409.64939088135,0
1970-01-01 00:00:00.000000412,1991-02-01,2447.1282,0
1970-01-01 00:00:00.000000413,1991-01-01,2447.1282,0
1970-01-01 00:00:00.000000414,1990-12-01,2484.60700911865,0
1970-01-01 00:00:00.000000415,1990-11-01,2583.81490911865,0
1970-01-01 00:00:00.000000416,1990-10-01,2742.54697724152,0
